num_detectors,num_angles,image_size,source_to_center,center_to_detector,detector_spacing,sparsity,non_zero_elements,total_elements,matrix_shape
508,452,220,893.0886557954165,416.1952256538202,0.7903331555602802,0.9953486259812286,51692647,11113414400,"(229616, 48400)"
316,372,183,1050.1842969558613,347.17028956850874,1.77210468285528,0.9969630862764316,11955415,3936698928,"(117552, 33489)"
468,571,75,933.5169027735294,524.1662019671306,1.456255315382085,0.9970805793804043,4388349,1503157500,"(267228, 5625)"
261,687,115,1076.0068246174656,401.7670088714227,0.6017540951196761,0.9895703259059667,24732252,2371335075,"(179307, 13225)"
409,619,204,929.569535753228,302.4525049741171,1.528753682970437,0.9972846790205764,28608525,10535964336,"(253171, 41616)"
430,562,249,1027.5686163186829,684.045130101196,1.7480641548592122,0.9971575234275354,42589286,14983161660,"(241660, 62001)"
355,529,150,1168.911906100729,491.6433093433471,1.2117506801775215,0.995786508101328,17803636,4225387500,"(187795, 22500)"
274,690,98,992.5982092481443,550.8801950830756,1.8380874901848772,0.996063955443122,7146803,1815732240,"(189060, 9604)"
427,596,169,1171.1159907060405,322.4089140746168,1.281609836585936,0.9970250263306719,21623733,7268546012,"(254492, 28561)"
417,644,201,807.4873721845819,530.9590568706193,0.9975789390452428,0.9949218359520734,55096088,10849607748,"(268548, 40401)"
437,393,102,912.1840114615534,312.4692658756745,1.9754281532977607,0.9980168730915434,3543438,1786793364,"(171741, 10404)"
340,652,219,955.8265095573036,538.0767468119998,1.7968905357533387,0.9967211422028504,34860798,10631994480,"(221680, 47961)"
413,521,245,812.651286338262,465.5478271448546,1.2455816515950344,0.9960688326777876,50774011,12915759325,"(215173, 60025)"
377,550,179,1131.7829875669681,421.05148201030454,1.287650629531424,0.9963901136224312,23983007,6643701350,"(207350, 32041)"
345,417,159,1113.9775932949633,611.1161565843177,1.870030769250588,0.996936012774954,11143878,3637051065,"(143865, 25281)"
483,619,70,1119.6101113637185,661.9823202492425,0.7311166657903605,0.9942597864158959,8409340,1464987300,"(298977, 4900)"
430,607,251,1149.551637541139,424.1434835658467,0.9910069273035418,0.995914980708693,67173612,16443891010,"(261010, 63001)"
306,624,237,1197.088137664548,382.07484401634525,0.5548288053948627,0.9941908062225175,62304379,10725133536,"(190944, 56169)"
454,627,93,801.6439476936498,672.9349376083313,1.5305784960999043,0.9966238841489065,8312021,2462007042,"(284658, 8649)"
300,530,183,1155.6743503991954,341.2411317842534,1.6492702773844927,0.9966563270282498,17804226,5324751000,"(159000, 33489)"
415,371,211,1103.3975282673325,555.5403408173787,0.8147685302892369,0.9945386805615014,37435574,6854675765,"(153965, 44521)"
358,458,137,910.6598154672259,427.65991620059935,1.1616734341285084,0.9954878657019582,13885824,3077440316,"(163964, 18769)"
316,499,102,862.9984059144166,345.7841575600407,1.937447081762682,0.9970819624346928,4787170,1640544336,"(157684, 10404)"
308,465,202,940.1272551696469,427.3939647407892,0.7123352431872242,0.9934876439234013,38057876,5843948880,"(143220, 40804)"
401,653,126,868.5099901892032,424.5510238804307,1.83836465707502,0.9974217061640976,10718427,4157178228,"(261853, 15876)"
483,385,97,811.5970744810568,661.3169630631683,0.5756840158916292,0.9916749343888287,14565956,1749650595,"(185955, 9409)"
452,387,86,970.5862980840109,371.5931973000693,1.3941820437976258,0.9972031885370192,3618341,1293737904,"(174924, 7396)"
484,675,155,924.9762604604127,626.9767916147325,1.5693480270922469,0.9971775910653217,22152996,7848967500,"(326700, 24025)"
296,598,209,852.7181121495847,625.1404070924236,1.879533563166105,0.9960033878914514,30901351,7731886448,"(177008, 43681)"
495,409,180,924.1566738023697,557.7674439853904,1.6497402429438743,0.9974878840626373,16478330,6559542000,"(202455, 32400)"
496,478,121,857.4886735114344,658.2803446559371,0.887079148510787,0.9948720827759209,17800054,3471205408,"(237088, 14641)"
442,560,110,1079.8458484329713,566.0722474167584,1.6831680595218195,0.9973878784985069,7823283,2994992000,"(247520, 12100)"
422,592,188,812.1056528847372,490.13374481465536,1.0271612310258904,0.995257857774517,41872070,8829779456,"(249824, 35344)"
492,447,136,1107.1766059059364,541.7760925730415,0.6910910029852726,0.9944124822194003,22728426,4067714304,"(219924, 18496)"
308,567,246,1118.7031093447843,430.3478913192447,1.4741771191834359,0.9960986019934618,41231036,10568272176,"(174636, 60516)"
410,632,182,960.3265899137734,465.37676226668145,1.4313122582848115,0.9967643305438239,27772045,8583090880,"(259120, 33124)"
337,606,162,826.4239738604848,383.29525832508716,1.5410897909585781,0.9963939349611817,19327074,5359602168,"(204222, 26244)"
476,582,209,1114.9307082361008,517.8107520763074,0.8542314787181331,0.9954003393133951,55660654,12101034792,"(277032, 43681)"
295,653,188,845.7291441922281,538.4301974264039,0.9880671414183941,0.993469308966334,44464154,6808491440,"(192635, 35344)"
305,587,109,923.2142894145353,462.3174788642157,1.397388772391654,0.9955087901965575,9553319,2127114835,"(179035, 11881)"
450,527,190,1057.9956461792135,324.5928886250645,0.8264176601585029,0.9955076775630277,38459289,8561115000,"(237150, 36100)"
327,657,226,1123.9357471471558,602.8310869536559,1.4913220906542588,0.9959683836460086,44239397,10973116764,"(214839, 51076)"
487,632,138,955.9930640923147,531.17256595838,0.7934999302662351,0.9948611891056172,30120824,5861438496,"(307784, 19044)"
418,513,209,1117.7386638915666,571.8235710398857,1.877752433829009,0.9975371589993108,23068672,9366691554,"(214434, 43681)"
478,536,86,1033.0907911304212,544.5963024688413,1.2656358190349946,0.9967831612325396,6095634,1894914368,"(256208, 7396)"
321,510,79,947.689157429563,519.5540546414242,0.5796909667645764,0.9893973050837088,10832923,1021714110,"(163710, 6241)"
439,416,136,1146.271854731991,394.09646818553057,1.553332823405011,0.9974865826695446,8489855,3377813504,"(182624, 18496)"
457,680,145,1084.70946068403,462.41306180228304,1.1527850726073843,0.9965450755609851,22573540,6533729000,"(310760, 21025)"
364,699,108,989.948565182295,375.2907352311062,1.076892586536642,0.9955138717499299,13313669,2967741504,"(254436, 11664)"
440,573,103,915.3883486910344,649.0942766370358,0.6883237302408827,0.9928035673643596,19248594,2674741080,"(252120, 10609)"
261,396,229,806.2831197500107,588.535692944791,1.2300520054019246,0.9943595211995365,30571914,5420091996,"(103356, 52441)"
479,429,85,854.888107306489,622.3766458507044,1.7902291430834156,0.9974309626774753,3814179,1484672475,"(205491, 7225)"
473,679,110,981.7577436846939,469.649873829037,1.7301071373750914,0.9976961189085043,8953160,3886120700,"(321167, 12100)"
452,541,121,874.3164134763832,541.8293029291332,1.3669077511670844,0.9966540167080802,11979266,3580193012,"(244532, 14641)"
377,616,132,964.3351254658832,518.4665041457187,1.0504550378784,0.9950447094643269,20051139,4046410368,"(232232, 17424)"
275,650,187,1081.95301702195,345.26574784597386,1.2222993630365029,0.9949866237168705,31337155,6250708750,"(178750, 34969)"
296,432,250,1092.517273206735,693.431639252158,1.9755025664409496,0.9964170395395395,28635020,7992000000,"(127872, 62500)"
399,598,196,831.293840775957,655.9661913218218,0.6326695260990184,0.9932394945263224,61967702,9166134432,"(238602, 38416)"
497,682,253,1065.4947756541105,567.4868556203899,1.526111028719928,0.9974088915088445,56216966,21696106586,"(338954, 64009)"
415,673,77,1161.4341090427224,514.0133046463941,0.5161751002319397,0.9914208367886843,14206580,1655940055,"(279295, 5929)"
488,622,184,1029.5861206466393,432.60559565131695,1.0293718124991054,0.9963858538945349,37140826,10276514816,"(303536, 33856)"
406,508,106,814.1304960699414,669.1458064247265,1.624137919069128,0.9964743578634777,8170332,2317402528,"(206248, 11236)"
389,391,225,989.2642127816114,367.6316963817477,0.5774298271870599,0.9941232954267359,45250695,7700011875,"(152099, 50625)"
405,679,70,914.7262617491489,333.0040667260329,1.2583941639609142,0.9965898860498762,4595045,1347475500,"(274995, 4900)"
398,489,97,1046.3191040783283,410.0868459280085,0.8854335808851159,0.9949654477581079,9219264,1831198398,"(194622, 9409)"
313,669,108,1164.0525954716506,595.586893412875,1.4887334605304878,0.9958652769088807,10098675,2442406608,"(209397, 11664)"
445,449,130,1113.0110821150984,394.4783523229316,0.7712137862969786,0.9949663960823342,16996993,3376704500,"(199805, 16900)"
272,535,85,1186.9382534774252,538.2176367459948,1.732585651660155,0.9960704672516745,4131440,1051382000,"(145520, 7225)"
509,571,162,895.1789756437161,476.07400335669246,1.456361999742127,0.9973581238983108,20150989,7627529916,"(290639, 26244)"
363,655,251,1136.7332140954604,321.73031461912717,0.8965932438762925,0.9952542664254884,71088397,14979432765,"(237765, 63001)"
315,386,106,985.6059712134147,490.4927769344065,1.214399361008598,0.9950078329055876,6820225,1366185240,"(121590, 11236)"
375,554,238,1082.2431218328193,489.8358323056255,0.7177247464333711,0.9945223469723417,64459876,11767791000,"(207750, 56644)"
478,366,137,1170.8890104213626,479.52824944855,1.5177401078755626,0.9975218478351765,8137258,3283599012,"(174948, 18769)"
